Reading 1, 
-2.93256,0.0603998
-2.93259,0.0603998
-2.93261,0.0603998
-2.93263,0.0603998
-2.93264,0.0603998
-2.93266,0.0603998
-2.93269,0.0603998
-2.93271,0.0603998
-2.93273,0.0603998
-2.93274,0.0603998
-2.93276,0.0603998
-2.93278,0.0603998
-2.93281,0.0603998
-2.93283,0.0603998
-2.93284,0.0603998
-2.93286,0.0603998
-2.93288,0.0603998
-2.93289,0.0603998
-2.93293,0.0603998
-2.93295,0.0603998
-2.93296,0.0603998
-2.93298,0.0603998
-2.933,0.0603998
-2.93301,0.0603998
-2.93305,0.0603998
-2.93306,0.0603998
-2.93308,0.0603998
-2.9331,0.0603998
-2.93311,0.0603998
-2.93315,0.0603998
-2.93316,0.0603998
-2.93318,0.0603998
-2.9332,0.0603998
-2.93321,0.0603998
-2.93323,0.0603998
-2.93325,0.0603998
-2.93328,0.0603998
-2.9333,0.0603998
-2.93332,0.0603998
-2.93333,0.0603998
-2.93335,0.0603998
-2.93338,0.0603998
-2.9334,0.0603998
-2.93342,0.0603998
-2.93343,0.0603998
-2.93345,0.0603998
-2.93348,0.0603998
-2.9335,0.0603998
-2.93352,0.0603998
-2.93353,0.0603998
-2.93355,0.0603998
-2.93357,0.0603998
-2.9336,0.0603998
-2.93362,0.0603998
-2.93363,0.0603998
-2.93365,0.0603998
-2.93367,0.0603998
-2.93368,0.0603998
-2.9337,0.0603998
-2.93373,0.0603998
-2.93375,0.0603998
-2.93377,0.0603998
-2.93378,0.0603998
-2.9338,0.0603998
-2.93382,0.0603998
-2.93383,0.0603998
-2.93387,0.0603999
-2.93389,0.0603999
-2.9339,0.0603999
-2.93392,0.0603999
-2.93394,0.0603999
-2.93397,0.0603999
-2.93399,0.0603999
-2.934,0.0603999
-2.93402,0.0603999
-2.93404,0.0603999
-2.93405,0.0603999
-2.93408,0.0603999
-2.9341,0.0603999
-2.93412,0.0603999
-2.93413,0.0603999
-2.93415,0.0603999
-2.93417,0.0603999
-2.93418,0.0603999
-2.93422,0.0603999
-2.93423,0.0603999
-2.93425,0.0603999
-2.93426,0.0603999
-2.93428,0.0603999
-2.93431,0.0603998
-2.93433,0.0603998
-2.93435,0.0603998
-2.93436,0.0603998
-2.93438,0.0603998
-2.9344,0.0603998
-2.93441,0.0603998
-2.93443,0.0603998
-2.93446,0.0603998
-2.93448,0.0603998
-2.93449,0.0603998
-2.93451,0.0603998
-2.93453,0.0603998
-2.93454,0.0603998
-2.93458,0.0603998
-2.93459,0.0603998
-2.93461,0.0603998
-2.93463,0.0603998
-2.93465,0.0603998
-2.93468,0.0603998
-2.9347,0.0603998
-2.93471,0.0603998
-2.93473,0.0603998
-2.93475,0.0603998
-2.93476,0.0603998
-2.9348,0.0603998
-2.93481,0.0603998
-2.93483,0.0603998
-2.93485,0.0603998
-2.93487,0.0603998
-2.9349,0.0603998
-2.93492,0.0603998
-2.93493,0.0603998
-2.93495,0.0603998
-2.93498,0.0603998
-2.935,0.0603998
-2.93502,0.0603998
-2.93503,0.0603998
-2.93505,0.0603998
-2.93507,0.0603998
-2.9351,0.0603998
-2.93512,0.0603998
-2.93513,0.0603998
-2.93515,0.0603998
-2.93516,0.0603998
-2.9352,0.0603998
-2.93521,0.0603998
-2.93523,0.0603998
-2.93525,0.0603998
-2.93526,0.0603998
-2.93529,0.0603998
-2.93531,0.0603998
-2.93533,0.0603998
-2.93534,0.0603998
-2.93536,0.0603998
-2.93539,0.0603998
-2.93541,0.0603998
-2.93542,0.0603998
-2.93544,0.0603998
-2.93545,0.0603998
-2.93547,0.0603998
-2.93549,0.0603998
-2.93552,0.0603998
-2.93553,0.0603998
-2.93555,0.0603998
-2.93557,0.0603998
-2.9356,0.0603998
-2.93561,0.0603998
-2.93563,0.0603998
-2.93564,0.0603998
-2.93566,0.0603998
-2.93568,0.0603998
-2.93571,0.0603998
-2.93572,0.0603998
-2.93574,0.0603998
-2.93576,0.0603998
-2.93577,0.0603998
-2.93579,0.0603998
-2.93582,0.0603998
-2.93583,0.0603998
-2.93585,0.0603998
-2.93587,0.0603998
-2.93588,0.0603998
-2.93591,0.0603998
-2.93593,0.0603998
-2.93595,0.0603998
-2.93596,0.0603998
-2.93598,0.0603998
-2.93601,0.0603998
-2.93603,0.0603998
-2.93604,0.0603998
-2.93606,0.0603998
-2.93607,0.0603998
-2.9361,0.0603998
-2.93612,0.0603998
-2.93614,0.0603998
-2.93615,0.0603998
-2.93617,0.0603998
-2.9362,0.0603998
-2.93622,0.0603998
-2.93623,0.0603998
-2.93625,0.0603998
-2.93626,0.0603998
-2.93628,0.0603998
-2.93631,0.0603998
-2.93633,0.0603998
-2.93634,0.0603998
-2.93636,0.0603998
-2.93637,0.0603998
-2.93641,0.0603998
-2.93642,0.0603998
-2.93644,0.0603998
-2.93645,0.0603998
-2.93647,0.0603998
-2.9365,0.0603999
-2.93652,0.0603999
-2.93653,0.0603999
-2.93655,0.0603999
-2.93656,0.0603999
-2.9366,0.0603999
-2.93661,0.0603999
-2.93663,0.0603999
-2.93664,0.0603999
-2.93666,0.0603999
-2.93667,0.0603999
-2.9367,0.0603999
-2.93672,0.0603999
-2.93673,0.0603999
-2.93675,0.0603999
-2.93677,0.0603999
-2.9368,0.0603999
-2.93681,0.0603999
-2.93683,0.0603999
-2.93684,0.0603999
-2.93686,0.0603999
-2.93687,0.0603999
-2.9369,0.0603999
-2.93692,0.0603998
-2.93693,0.0603998
-2.93695,0.0603998
-2.93696,0.0603998
-2.93699,0.0603998
-2.93701,0.0603998
-2.93703,0.0603998
-2.93704,0.0603998
-2.93706,0.0603998
-2.93709,0.0603998
-2.9371,0.0603998
-2.93712,0.0603998
-2.93713,0.0603998
-2.93715,0.0603998
-2.93717,0.0603998
-2.9372,0.0603998
-2.93721,0.0603998
-2.93723,0.0603998
-2.93725,0.0603998
-2.93728,0.0603998
-2.93729,0.0603998
-2.93731,0.0603998
-2.93733,0.0603998
-2.93734,0.0603998
-2.93737,0.0603998
-2.93739,0.0603998
-2.93741,0.0603998
-2.93742,0.0603998
-2.93744,0.0603998
-2.93747,0.0603998
-2.93748,0.0603998
-2.9375,0.0603998
-2.93752,0.0603998
-2.93753,0.0603998
-2.93756,0.0603998
-2.93758,0.0603998
-2.93759,0.0603998
-2.93761,0.0603998
-2.93763,0.0603998
-2.93766,0.0603998
-2.93767,0.0603998
-2.93769,0.0603998
-2.9377,0.0603998
-2.93772,0.0603998
-2.93773,0.0603998
-2.93777,0.0603998
-2.93778,0.0603998
-2.9378,0.0603998
-2.93781,0.0603998
-2.93783,0.0603998
-2.93784,0.0603998
-2.93787,0.0603998
-2.93789,0.0603998
-2.9379,0.0603998
-2.93792,0.0603998
-2.93793,0.0603998
-2.93795,0.0603998
-2.93798,0.0603998
-2.938,0.0603998
-2.93801,0.0603998
-2.93803,0.0603998
-2.93804,0.0603998
-2.93806,0.0603998
-2.93809,0.0603998
-2.9381,0.0603998
-2.93812,0.0603998
-2.93814,0.0603998
-2.93815,0.0603998
-2.93817,0.0603998
-2.93818,0.0603998
-2.9382,0.0603998
-2.93823,0.0603998
-2.93825,0.0603998
-2.93826,0.0603998
-2.93828,0.0603998
-2.93829,0.0603998
-2.93831,0.0603998
-2.93834,0.0603998
-2.93836,0.0603998
-2.93837,0.0603998
-2.93839,0.0603998
-2.9384,0.0603998
-2.93842,0.0603998
-2.93843,0.0603998
-2.93847,0.0603998
-2.93848,0.0603998
-2.9385,0.0603998
-2.93851,0.0603998
-2.93853,0.0603998
-2.93855,0.0603998
-2.93856,0.0603998
-2.93859,0.0603998
-2.93861,0.0603998
-2.93862,0.0603998
-2.93864,0.0603998
-2.93866,0.0603998
-2.93869,0.0603998
-2.9387,0.0603998
-2.93872,0.0603999
-2.93874,0.0603999
-2.93875,0.0603999
-2.93878,0.0603999
-2.9388,0.0603999
-2.93881,0.0603999
-2.93883,0.0603999
-2.93884,0.0603999
-2.93886,0.0603999
-2.93889,0.0603999
-2.93891,0.0603999
-2.93892,0.0603999
-2.93894,0.0603999
-2.93895,0.0603999
-2.93897,0.0603999
-2.93898,0.0603999
-2.939,0.0603999
-2.93901,0.0603999
-2.93903,0.0603999
-2.93904,0.0603999
-2.93906,0.0603999
-2.93909,0.0603999
-2.93909,0.0603999
-2.93912,0.0603998
-2.93913,0.0603998
-2.93915,0.0603998
-2.93916,0.0603998
-2.93918,0.0603998
-2.93921,0.0603998
-2.93922,0.0603998
-2.93924,0.0603998
-2.93925,0.0603998
-2.93927,0.0603998
-2.93929,0.0603998
-2.93932,0.0603998
-2.93933,0.0603998
-2.93935,0.0603998
-2.93937,0.0603998
-2.93938,0.0603998
-2.9394,0.0603998
-2.93941,0.0603998
-2.93943,0.0603998
-2.93946,0.0603998
-2.93948,0.0603998
-2.93949,0.0603998
-2.93951,0.0603998
-2.93953,0.0603998
-2.93956,0.0603998
-2.93958,0.0603998
-2.93959,0.0603998
-2.93961,0.0603998
-2.93962,0.0603998
-2.93966,0.0603998
-2.93967,0.0603998
-2.93969,0.0603998
-2.9397,0.0603998
-2.93972,0.0603998
-2.93974,0.0603998
-2.93977,0.0603998
-2.93978,0.0603998
-2.9398,0.0603998
-2.93982,0.0603998
-2.93983,0.0603998
-2.93986,0.0603998
-2.93988,0.0603998
-2.93989,0.0603998
-2.93991,0.0603998
-2.93992,0.0603998
-2.93996,0.0603998
-2.93997,0.0603998
-2.93999,0.0603998
-2.94,0.0603998
-2.94002,0.0603998
-2.94003,0.0603998
-2.94005,0.0603998
-2.94006,0.0603998
-2.94009,0.0603998
-2.94011,0.0603998
-2.94012,0.0603998
-2.94014,0.0603998
-2.94015,0.0603998
-2.94017,0.0603998
-2.94018,0.0603998
-2.94021,0.0603998
-2.94023,0.0603998
-2.94024,0.0603998
-2.94026,0.0603998
-2.94027,0.0603998
-2.94029,0.0603998
-2.9403,0.0603998
-2.94033,0.0603998
-2.94035,0.0603998
-2.94036,0.0603998
-2.94038,0.0603998
-2.94039,0.0603998
-2.94041,0.0603998
-2.94044,0.0603998
-2.94045,0.0603998
-2.94047,0.0603998
-2.94048,0.0603998
-2.9405,0.0603998
-2.94051,0.0603998
-2.94053,0.0603998
-2.94054,0.0603998
-2.94057,0.0603998
-2.94059,0.0603998
-2.9406,0.0603998
-2.94062,0.0603998
-2.94063,0.0603998
-2.94065,0.0603998
-2.94068,0.0603998
-2.94069,0.0603998
-2.94071,0.0603998
-2.94072,0.0603998
-2.94074,0.0603998
-2.94077,0.0603998
-2.94079,0.0603998
-2.9408,0.0603998
-2.94082,0.0603998
-2.94083,0.0603998
-2.94086,0.0603998
-2.94088,0.0603998
-2.94089,0.0603998
-2.94091,0.0603998
-2.94092,0.0603998
-2.94094,0.0603998
-2.94095,0.0603998
-2.94098,0.0603998
-2.941,0.0603998
-2.94101,0.0603998
-2.94103,0.0603998
-2.94106,0.0603998
-2.94107,0.0603998
-2.94109,0.0603998
-2.9411,0.0603998
-2.94112,0.0603998
-2.94113,0.0603998
-2.94115,0.0603998
-2.94116,0.0603999
-2.94119,0.0603999
-2.94121,0.0603999
-2.94122,0.0603999
-2.94124,0.0603999
-2.94127,0.0603999
-2.94127,0.0603999
-2.94128,0.0603999
-2.94131,0.0603999
-2.94132,0.0603999
-2.94134,0.0603999
-2.94135,0.0603999
-2.94137,0.0603999
-2.9414,0.0603999
-2.94141,0.0603999
-2.94142,0.0603999
-2.94144,0.0603999
-2.94145,0.0603999
-2.94147,0.0603999
-2.94148,0.0603999
-2.94151,0.0603999
-2.94153,0.0603999
-2.94154,0.0603999
-2.94155,0.0603999
-2.94157,0.0603999
-2.94158,0.0603998
-2.9416,0.0603998
-2.94163,0.0603998
-2.94164,0.0603998
-2.94166,0.0603998
-2.94167,0.0603998
-2.94168,0.0603998
-2.9417,0.0603998
-2.94171,0.0603998
-2.94174,0.0603998
-2.94176,0.0603998
-2.94177,0.0603998
-2.94179,0.0603998
-2.9418,0.0603998
-2.94182,0.0603998
-2.94183,0.0603998
-2.94187,0.0603998
-2.94188,0.0603998
-2.9419,0.0603998
-2.94191,0.0603998
-2.94193,0.0603998
-2.94194,0.0603998
-2.94196,0.0603998
-2.94199,0.0603998
-2.942,0.0603998
-2.94202,0.0603998
-2.94203,0.0603998
-2.94205,0.0603998
-2.94207,0.0603998
-2.9421,0.0603998
-2.94211,0.0603998
-2.94213,0.0603998
-2.94214,0.0603998
-2.94216,0.0603998
-2.94217,0.0603998
-2.9422,0.0603998
-2.94222,0.0603998
-2.94224,0.0603998
-2.94225,0.0603998
-2.94227,0.0603998
-2.94228,0.0603998
-2.94231,0.0603998
-2.94233,0.0603998
-2.94234,0.0603998
-2.94236,0.0603998
-2.94237,0.0603998
-2.94239,0.0603998
-2.9424,0.0603998
-2.94243,0.0603998
-2.94245,0.0603998
-2.94246,0.0603998
-2.94248,0.0603998
-2.94249,0.0603998
-2.94251,0.0603998
-2.94254,0.0603998
-2.94255,0.0603998
-2.94257,0.0603998
-2.94258,0.0603998
-2.9426,0.0603998
-2.94261,0.0603998
-2.94263,0.0603998
-2.94265,0.0603998
-2.94267,0.0603998
-2.94268,0.0603998
-2.9427,0.0603998
-2.94271,0.0603998
-2.94273,0.0603998
-2.94274,0.0603998
-2.94277,0.0603998
-2.94279,0.0603998
-2.9428,0.0603998
-2.94281,0.0603998
-2.94283,0.0603998
-2.94284,0.0603998
-2.94286,0.0603998
-2.94289,0.0603998
-2.9429,0.0603998
-2.94291,0.0603998
-2.94293,0.0603998
-2.94294,0.0603998
-2.94296,0.0603998
-2.94297,0.0603998
-2.94299,0.0603998
-2.94302,0.0603998
-2.94303,0.0603998
-2.94304,0.0603998
-2.94306,0.0603998
-2.94307,0.0603998
-2.94309,0.0603998
-2.9431,0.0603998
-2.94313,0.0603998
-2.94315,0.0603998
-2.94316,0.0603998
-2.94318,0.0603998
-2.94319,0.0603998
-2.94321,0.0603998
-2.94322,0.0603998
-2.94325,0.0603998
-2.94326,0.0603998
-2.94328,0.0603998
-2.94329,0.0603998
-2.94331,0.0603998
-2.94332,0.0603998
-2.94334,0.0603998
-2.94337,0.0603998
-2.94338,0.0603998
-2.9434,0.0603998
-2.94341,0.0603998
-2.94343,0.0603998
-2.94344,0.0603998
-2.94345,0.0603998
-2.94348,0.0603998
-2.9435,0.0603998
-2.94351,0.0603998
-2.94353,0.0603998
-2.94354,0.0603998
-2.94356,0.0603998
-2.94357,0.0603998
-2.9436,0.0603998
-2.94362,0.0603998
-2.94363,0.0603999
-2.94365,0.0603999
-2.94366,0.0603999
-2.94368,0.0603999
-2.94369,0.0603999
-2.9437,0.0603999
-2.94372,0.0603999
-2.94375,0.0603999
-2.94376,0.0603999
-2.94378,0.0603999
-2.94379,0.0603999
-2.94381,0.0603999
-2.94382,0.0603999
-2.94383,0.0603999
-2.94385,0.0603999
-2.94386,0.0603999
-2.94389,0.0603999
-2.94391,0.0603999
-2.94392,0.0603999
-2.94393,0.0603999
-2.94395,0.0603999
-2.94396,0.0603999
-2.94398,0.0603999
-2.94399,0.0603999
-2.94401,0.0603998
-2.94402,0.0603998
-2.94403,0.0603998
-2.94405,0.0603998
-2.94406,0.0603998
-2.94409,0.0603998
-2.94409,0.0603998
-2.94411,0.0603998
-2.94414,0.0603998
-2.94415,0.0603998
-2.94417,0.0603998
-2.94418,0.0603998
-2.9442,0.0603998
-2.94421,0.0603998
-2.94423,0.0603998
-2.94426,0.0603998
-2.94427,0.0603998
-2.94429,0.0603998
-2.9443,0.0603998
-2.94433,0.0603998
-2.94433,0.0603998
-2.94436,0.0603998
-2.94438,0.0603998
-2.9444,0.0603998
-2.94441,0.0603998
-2.94443,0.0603998
-2.94444,0.0603998
-2.94446,0.0603998
-2.94447,0.0603998
-2.94449,0.0603998
-2.94452,0.0603998
-2.94453,0.0603998
-2.94455,0.0603998
-2.94456,0.0603998
-2.94458,0.0603998
-2.94459,0.0603998
-2.94461,0.0603998
-2.94462,0.0603998
-2.94464,0.0603998
-2.94465,0.0603998
-2.94468,0.0603998
-2.9447,0.0603998
-2.94471,0.0603998
-2.94473,0.0603998
-2.94474,0.0603998
-2.94476,0.0603998
-2.94477,0.0603998
-2.94479,0.0603998
-2.9448,0.0603998
-2.94483,0.0603998
-2.94485,0.0603998
-2.94486,0.0603998
-2.94488,0.0603998
-2.94489,0.0603998
-2.94491,0.0603998
-2.94492,0.0603998
-2.94493,0.0603998
-2.94496,0.0603998
-2.94498,0.0603998
-2.94499,0.0603998
-2.94501,0.0603998
-2.94502,0.0603998
-2.94504,0.0603998
-2.94505,0.0603998
-2.94507,0.0603998
-2.94508,0.0603998
-2.94511,0.0603998
-2.94512,0.0603998
-2.94514,0.0603998
-2.94515,0.0603998
-2.94517,0.0603998
-2.94518,0.0603998
-2.9452,0.0603998
-2.94521,0.0603998
-2.94523,0.0603998
-2.94525,0.0603998
-2.94527,0.0603998
-2.94528,0.0603998
-2.9453,0.0603998
-2.94531,0.0603998
-2.94533,0.0603998
-2.94534,0.0603998
-2.94536,0.0603998
-2.94537,0.0603998
-2.9454,0.0603998
-2.94541,0.0603998
-2.94543,0.0603998
-2.94544,0.0603998
-2.94546,0.0603998
-2.94547,0.0603998
-2.94549,0.0603998
-2.9455,0.0603998
-2.94551,0.0603998
-2.94553,0.0603998
-2.94556,0.0603998
-2.94557,0.0603998
-2.94559,0.0603998
-2.9456,0.0603998
-2.94562,0.0603998
-2.94565,0.0603998
-2.94566,0.0603998
-2.94567,0.0603998
-2.94569,0.0603998
-2.9457,0.0603998
-2.94573,0.0603998
-2.94575,0.0603998
-2.94576,0.0603998
-2.94578,0.0603998
-2.94579,0.0603998
-2.9458,0.0603998
-2.94582,0.0603998
-2.94585,0.0603998
-2.94586,0.0603998
-2.94588,0.0603998
-2.94589,0.0603998
-2.9459,0.0603998
-2.94593,0.0603999
-2.94595,0.0603999
-2.94596,0.0603999
-2.94597,0.0603999
-2.94599,0.0603999
-2.946,0.0603999
-2.94603,0.0603999
-2.94604,0.0603999
-2.94606,0.0603999
-2.94607,0.0603999
-2.94608,0.0603999
-2.94611,0.0603999
-2.94612,0.0603999
-2.94614,0.0603999
-2.94615,0.0603999
-2.94616,0.0603999
-2.94618,0.0603999
-2.9462,0.0603999
-2.94621,0.0603999
-2.94623,0.0603999
-2.94624,0.0603999
-2.94625,0.0603999
-2.94628,0.0603999
-2.94629,0.0603998
-2.94631,0.0603998
-2.94632,0.0603998
-2.94633,0.0603998
-2.94636,0.0603998
-2.94637,0.0603998
-2.94638,0.0603998
-2.9464,0.0603998
-2.94641,0.0603998
-2.94642,0.0603998
-2.94644,0.0603998
-2.94646,0.0603998
-2.94648,0.0603998
-2.94649,0.0603998
-2.94652,0.0603998
-2.94653,0.0603998
-2.94654,0.0603998
-2.94656,0.0603998
-2.94657,0.0603998
-2.94658,0.0603998
-2.94661,0.0603998
-2.94662,0.0603998
-2.94664,0.0603998
-2.94665,0.0603998
-2.94666,0.0603998
-2.94668,0.0603998
-2.94669,0.0603998
-2.94672,0.0603998
-2.94673,0.0603998
-2.94674,0.0603998
-2.94676,0.0603998
-2.94678,0.0603998
-2.9468,0.0603998
-2.94681,0.0603998
-2.94682,0.0603998
-2.94684,0.0603998
-2.94685,0.0603998
-2.94686,0.0603998
-2.94688,0.0603998
-2.9469,0.0603998
-2.94692,0.0603998
-2.94693,0.0603998
-2.94695,0.0603998
-2.94696,0.0603998
-2.94697,0.0603998
-2.94699,0.0603998
-2.94701,0.0603998
-2.94703,0.0603998
-2.94704,0.0603998
-2.94705,0.0603998
-2.94707,0.0603998
-2.94708,0.0603998
-2.94709,0.0603998
-2.94712,0.0603998
-2.94714,0.0603998
-2.94715,0.0603998
-2.94716,0.0603998
-2.94718,0.0603998
-2.94719,0.0603998
-2.94722,0.0603998
-2.94723,0.0603998
-2.94724,0.0603998
-2.94726,0.0603998
-2.94727,0.0603998
-2.9473,0.0603998
-2.94731,0.0603998
-2.94733,0.0603998
-2.94734,0.0603998
-2.94735,0.0603998
-2.94738,0.0603998
-2.94739,0.0603998
-2.94741,0.0603998
-2.94742,0.0603998
-2.94743,0.0603998
-2.94746,0.0603998
-2.94747,0.0603998
-2.94749,0.0603998
-2.9475,0.0603998
-2.94751,0.0603998
-2.94753,0.0603998
-2.94755,0.0603998
-2.94757,0.0603998
-2.94758,0.0603998
-2.94759,0.0603998
-2.94761,0.0603998
-2.94762,0.0603998
-2.94763,0.0603998
-2.94765,0.0603998
-2.94766,0.0603998
-2.94768,0.0603998
-2.9477,0.0603998
-2.94771,0.0603998
-2.94772,0.0603998
-2.94774,0.0603998
-2.94776,0.0603998
-2.94778,0.0603998
-2.94779,0.0603998
-2.9478,0.0603998
-2.94782,0.0603998
-2.94783,0.0603998
-2.94786,0.0603998
-2.94787,0.0603998
-2.94788,0.0603998
-2.9479,0.0603998
-2.94791,0.0603998
-2.94792,0.0603998
-2.94795,0.0603998
-2.94796,0.0603998
-2.94797,0.0603999
-2.94799,0.0603999
-2.948,0.0603999
-2.94801,0.0603999
-2.94803,0.0603999
-2.94805,0.0603999
-2.94805,0.0603999
-2.94808,0.0603999
-2.94809,0.0603999
-2.94811,0.0603999
-2.94812,0.0603999
-2.94813,0.0603999
-2.94814,0.0603999
-2.94816,0.0603999
-2.94818,0.0603999
-2.9482,0.0603999
-2.94821,0.0603999
-2.94822,0.0603999
-2.94823,0.0603999
-2.94826,0.0603999
-2.94827,0.0603999
-2.94829,0.0603999
-2.9483,0.0603999
-2.94831,0.0603998
-2.94833,0.0603998
-2.94835,0.0603998
-2.94836,0.0603998
-2.94838,0.0603998
-2.94839,0.0603998
-2.9484,0.0603998
-2.94842,0.0603998
-2.94844,0.0603998
-2.94846,0.0603998
-2.94847,0.0603998
-2.94848,0.0603998
-2.9485,0.0603998
-2.94852,0.0603998
-2.94854,0.0603998
-2.94855,0.0603998
-2.94856,0.0603998
-2.94858,0.0603998
-2.94859,0.0603998
-2.94862,0.0603998
-2.94863,0.0603998
-2.94864,0.0603998
-2.94866,0.0603998
-2.94867,0.0603998
-2.94868,0.0603998
-2.94871,0.0603998
-2.94872,0.0603998
-2.94874,0.0603998
-2.94875,0.0603998
-2.94876,0.0603998
-2.94878,0.0603998
-2.9488,0.0603998
-2.94882,0.0603998
-2.94883,0.0603998
-2.94884,0.0603998
-2.94885,0.0603998
-2.94888,0.0603998
-2.94889,0.0603998
-2.94891,0.0603998
-2.94892,0.0603998
-2.94893,0.0603998
-2.94895,0.0603998
-2.94897,0.0603998
-2.94899,0.0603998
-2.949,0.0603998
-2.94901,0.0603998
-2.94903,0.0603998
-2.94905,0.0603998
-2.94906,0.0603998
-2.94908,0.0603998
-2.94909,0.0603998
-2.9491,0.0603998
-2.94912,0.0603998
-2.94913,0.0603998
-2.94915,0.0603998
-2.94917,0.0603998
-2.94918,0.0603998
-2.94919,0.0603998
-2.94921,0.0603998
-2.94922,0.0603998
-2.94924,0.0603998
-2.94926,0.0603998
-2.94927,0.0603998
-2.94928,0.0603998
-2.94929,0.0603998
-2.94931,0.0603998
-2.94933,0.0603998
-2.94935,0.0603998
-2.94936,0.0603998
-2.94937,0.0603998
-2.94938,0.0603998
-2.94941,0.0603998
-2.94942,0.0603998
-2.94943,0.0603998
-2.94945,0.0603998
-2.94946,0.0603998
-2.94947,0.0603998
-2.9495,0.0603998
-2.94951,0.0603998
-2.94952,0.0603998
-2.94954,0.0603998
-2.94956,0.0603998
-2.94957,0.0603998
-2.94959,0.0603998
-2.9496,0.0603998
-2.94961,0.0603998
-2.94963,0.0603998
-2.94965,0.0603998
-2.94966,0.0603998
-2.94968,0.0603998
-2.94969,0.0603998
-2.9497,0.0603998
-2.94973,0.0603998
-2.94974,0.0603998
-2.94975,0.0603998
-2.94976,0.0603998
-2.94978,0.0603998
-2.94979,0.0603998
-2.94981,0.0603998
-2.94983,0.0603998
-2.94984,0.0603999
-2.94985,0.0603999
-2.94986,0.0603999
-2.94988,0.0603999
-2.9499,0.0603999
-2.94991,0.0603999
-2.94992,0.0603999
-2.94994,0.0603999
-2.94995,0.0603999
-2.94996,0.0603999
-2.94999,0.0603999
-2.95,0.0603999
-2.95001,0.0603999
-2.95002,0.0603999
-2.95003,0.0603999
-2.95005,0.0603999
-2.95007,0.0603999
-2.95008,0.0603999
-2.95009,0.0603999
-2.95011,0.0603999
-2.95013,0.0603999
-2.95014,0.0603998
-2.95016,0.0603998
-2.95017,0.0603998
-2.95018,0.0603998
-2.95019,0.0603998
-2.95022,0.0603998
-2.95023,0.0603998
-2.95024,0.0603998
-2.95025,0.0603998
-2.95027,0.0603998
-2.95028,0.0603998
-2.95029,0.0603998
-2.9503,0.0603998
-2.95033,0.0603998
-2.95034,0.0603998
-2.95035,0.0603998
-2.95037,0.0603998
-2.95039,0.0603998
-2.9504,0.0603998
-2.95042,0.0603998
-2.95043,0.0603998
-2.95045,0.0603998
-2.95047,0.0603998
-2.95048,0.0603998
-2.95049,0.0603998
-2.9505,0.0603998
-2.95052,0.0603998
-2.95054,0.0603998
-2.95056,0.0603998
-2.95057,0.0603998
-2.95058,0.0603998
-2.95059,0.0603998
-2.95061,0.0603998
-2.95062,0.0603998
-2.95063,0.0603998
-2.95064,0.0603998
-2.95067,0.0603998
-2.95068,0.0603998
-2.95069,0.0603998
-2.95071,0.0603998
-2.95072,0.0603998
-2.95073,0.0603998
-2.95074,0.0603998
-2.95076,0.0603998
-2.95078,0.0603998
-2.9508,0.0603998
-2.95081,0.0603998
-2.95082,0.0603998
-2.95083,0.0603998
-2.95086,0.0603998
-2.95087,0.0603998
-2.95089,0.0603998
-2.9509,0.0603998
-2.95091,0.0603998
-2.95094,0.0603998
-2.95095,0.0603998
-2.95096,0.0603998
-2.95097,0.0603998
-2.95099,0.0603998
-2.951,0.0603998
-2.95103,0.0603998
-2.95104,0.0603998
-2.95105,0.0603998
-2.95106,0.0603998
-2.95108,0.0603998
-2.95109,0.0603998
-2.95111,0.0603998
-2.95113,0.0603998
-2.95114,0.0603998
-2.95115,0.0603998
-2.95116,0.0603998
-2.95118,0.0603998
-2.9512,0.0603998
-2.95121,0.0603998
-2.95123,0.0603998
-2.95124,0.0603998
-2.95125,0.0603998
-2.95126,0.0603998
-2.95128,0.0603998
-2.9513,0.0603998
-2.95131,0.0603998
-2.95132,0.0603998
-2.95134,0.0603998
-2.95135,0.0603998
-2.95136,0.0603998
-2.95139,0.0603998
-2.9514,0.0603998
-2.95141,0.0603998
-2.95142,0.0603998
-2.95144,0.0603998
-2.95145,0.0603998
-2.95146,0.0603998
-2.95148,0.0603998
-2.9515,0.0603998
-2.95151,0.0603999
-2.95152,0.0603999
-2.95153,0.0603999
-2.95155,0.0603999
-2.95157,0.0603999
-2.95158,0.0603999
-2.95159,0.0603999
-2.95161,0.0603999
-2.95162,0.0603999
-2.95163,0.0603999
-2.95165,0.0603999
-2.95167,0.0603999
-2.95168,0.0603999
-2.95169,0.0603999
-2.9517,0.0603999
-2.95171,0.0603999
-2.95173,0.0603999
-2.95175,0.0603999
-2.95176,0.0603999
-2.95177,0.0603999
-2.95178,0.0603999
-2.9518,0.0603999
-2.95181,0.0603999
-2.95182,0.0603999
-2.95183,0.0603998
-2.95184,0.0603998
-2.95187,0.0603998
-2.95188,0.0603998
-2.95189,0.0603998
-2.9519,0.0603998
-2.95192,0.0603998
-2.95193,0.0603998
-2.95194,0.0603998
-2.95195,0.0603998
-2.95196,0.0603998
-2.95198,0.0603998
-2.952,0.0603998
-2.95202,0.0603998
-2.95203,0.0603998
-2.95204,0.0603998
-2.95205,0.0603998
-2.95207,0.0603998
-2.95208,0.0603998
-2.95209,0.0603998
-2.9521,0.0603998
-2.95213,0.0603998
-2.95214,0.0603998
-2.95216,0.0603998
-2.95217,0.0603998
-2.95218,0.0603998
-2.9522,0.0603998
